movie ID,genre ID
1929,8
1929,14
1931,2
1931,8
1932,8
1932,12
1933,8
1934,5
1934,14
1936,8
1936,17
1937,5
1937,8
1937,12
1938,8
1939,8
1939,17
1940,8
1941,8
1942,8
1944,8
1944,14
1944,17
1945,6
1945,8
1946,8
1946,14
1947,8
1947,12
1947,14
1948,2
1948,5
1948,14
1949,8
1950,8
1950,13
1951,8
1951,12
1952,8
1953,1
1953,6
1953,16
1954,8
1955,8
1956,8
1957,8
1958,5
1958,8
1959,8
1959,14
1960,8
1961,8
1962,8
1963,5
1963,6
1964,8
1964,13
1965,5
1965,15
1966,5
1967,2
1967,9
1967,12
1968,5
1968,8
1969,11
1970,11
1970,16
1971,11
1971,16
1972,11
1973,11
1974,11
1974,13
1974,16
1975,11
1976,11
1977,11
1978,11
1979,11
1980,11
1981,11
1982,11
1983,11
1984,11
1985,11
1986,11
1987,11
1990,11
1991,11
1991,16
1992,11
1992,16
1993,5
1993,11
1993,16
1994,11
1994,16
1995,11
1995,16
1996,11
1996,16
1997,11
1997,13
1998,11
1999,11
2000,1
2000,5
2000,6
2000,8
2001,1
2001,5
2001,6
2001,8
2002,1
2002,5
2002,6
2002,8
2003,5
2003,11
2004,5
2004,11
2005,1
2005,2
2005,4
2005,5
2005,9
2006,1
2006,5
2006,14
2007,5
2008,6
2008,8
2008,10
2009,8
2009,13
2009,15
2009,16
2010,8
2010,15
2011,2
2011,5
2011,15
2012,2
2012,5
2012,15
2012,18
2013,1
2013,2
2013,8
2014,4
2014,5
2014,9
2015,4
2015,5
2015,9
2016,4
2016,5
2016,18
2017,4
2017,9
2017,12
2018,3
2018,4
2018,8
2019,1
2019,2
2019,8
2020,8
2020,14
2021,2
2021,15
2022,8
2023,6
2023,8
2023,13
2023,16
2024,8
2024,13
2025,8
2025,14
2026,11
2026,16
2027,5
2027,6
2028,1
2028,8
2028,17
2032,4
2032,5
2033,2
2033,3
2033,4
2033,9
2034,4
2034,15
2035,4
2035,5
2036,4
2036,5
2037,2
2037,4
2037,5
2038,4
2038,5
2038,15
2040,4
2040,5
2041,1
2041,2
2041,4
2041,5
2042,4
2042,5
2043,2
2043,4
2043,9
2044,5
2044,9
2046,2
2046,4
2046,15
2048,1
2048,3
2048,4
2048,6
2050,2
2050,4
2050,5
2051,2
2051,4
2051,5
2052,4
2052,5
2052,9
2052,11
2053,4
2053,5
2053,15
2054,2
2054,4
2054,5
2054,9
2054,15
2055,1
2055,5
2055,18
2056,2
2056,4
2057,2
2057,4
2058,1
2058,6
2058,8
2058,13
2058,16
2059,4
2059,5
2059,14
2060,5
2064,7
2065,5
2065,8
2065,9
2065,14
2066,10
2067,8
2067,14
2067,17
2068,8
2068,9
2068,13
2069,8
2070,8
2070,14
2070,18
2071,8
2072,5
2073,5
2074,6
2074,8
2074,14
2075,8
2075,17
2076,8
2076,13
2076,16
2077,2
2077,4
2078,3
2078,4
2078,5
2078,12
2080,3
2080,4
2080,5
2080,14
2081,3
2081,4
2081,5
2081,12
2081,14
2082,4
2082,5
2083,4
2083,5
2083,12
2084,4
2084,12
2085,2
2085,3
2085,4
2087,3
2087,4
2087,9
2087,12
2088,2
2088,5
2088,12
2089,2
2089,3
2089,4
2090,2
2090,3
2090,4
2090,6
2090,8
2091,4
2091,15
2092,2
2092,3
2092,4
2092,9
2092,12
2092,14
2093,2
2093,4
2093,9
2094,1
2094,2
2094,15
2095,4
2095,5
2096,3
2096,4
2096,12
2097,4
2097,8
2097,9
2097,13
2097,16
2098,4
2098,5
2099,2
2099,3
2099,4
2099,12
2100,5
2100,9
2100,14
2102,3
2102,4
2102,5
2102,12
2103,2
2103,4
2103,9
2103,18
2104,8
2105,1
2105,2
2105,15
2106,8
2106,17
2107,11
2107,16
2108,5
2108,14
2109,5
2110,5
2110,6
2110,16
2111,5
2112,6
2112,8
2114,8
2115,1
2115,2
2115,9
2116,2
2116,3
2116,4
2116,9
2117,8
2117,15
2118,16
2119,11
2120,8
2120,11
2121,11
2121,16
2122,11
2122,16
2123,3
2123,4
2123,5
2123,8
2123,9
2124,4
2124,5
2124,9
2125,5
2125,8
2125,14
2126,1
2126,6
2126,13
2126,16
2130,6
2130,8
2130,14
2131,8
2132,8
2133,2
2133,5
2134,5
2134,9
2134,15
2135,2
2135,4
2135,12
2136,5
2136,15
2137,3
2137,4
2138,2
2138,3
2138,4
2138,8
2138,9
2139,2
2139,3
2139,4
2139,8
2140,2
2140,9
2141,2
2141,3
2141,4
2141,5
2142,2
2142,3
2142,4
2142,12
2142,18
2143,2
2143,9
2143,14
2144,5
2144,14
2145,5
2145,8
2145,14
2146,8
2146,14
2147,2
2147,8
2147,9
2148,5
2148,9
2148,11
2149,5
2149,9
2149,11
2150,2
2150,5
2151,5
2152,4
2152,5
2153,1
2153,2
2154,8
2154,14
2155,5
2155,8
2156,5
2156,8
2156,14
2159,6
2159,11
2159,16
2160,8
2160,11
2160,16
2161,2
2161,4
2161,9
2162,2
2162,4
2162,9
2163,5
2163,11
2164,1
2164,5
2164,8
2164,11
2165,5
2165,8
2166,6
2166,8
2166,14
2166,16
2167,1
2167,11
2167,16
2169,5
2170,1
2170,5
2171,5
2171,8
2171,14
2172,5
2172,8
2174,5
2174,9
2175,8
2175,14
2176,6
2176,8
2176,16
2177,5
2177,16
2178,16
2179,16
2180,16
2181,8
2181,13
2181,14
2181,16
2182,8
2182,10
2182,16
2183,2
2183,8
2183,13
2183,16
2184,5
2184,13
2185,16
2186,6
2186,8
2186,10
2186,16
2187,13
2187,14
2187,16
2188,8
2190,8
2193,1
2193,2
2193,9
2194,1
2194,6
2194,8
2195,5
2196,1
2201,8
2202,8
2202,17
2203,6
2203,8
2203,16
2204,13
2204,16
2205,5
2205,14
2206,10
2206,13
2206,16
2207,8
2208,8
2208,13
2208,16
2210,16
2211,16
2212,8
2212,16
2226,8
2227,6
2227,8
2227,16
2231,8
2232,11
2232,13
2232,15
2232,16
2236,8
2239,5
2239,8
2240,8
2241,5
2243,5
2243,8
2243,14
2244,5
2244,14
2245,5
2245,8
2245,14
2247,5
2248,5
2248,8
2248,14
2249,5
2252,5
2252,8
2253,5
2253,9
2255,5
2256,11
2256,15
2257,5
2257,14
2259,5
2259,14
2260,6
2260,8
2261,5
2262,5
2262,8
2262,14
2263,8
2263,9
2263,16
2264,5
2264,6
2265,2
2265,5
2266,5
2266,14
2267,13
2267,16
2268,6
2268,8
2268,16
2269,8
2269,14
2271,8
2272,8
2273,1
2273,5
2273,6
2273,16
2275,1
2275,2
2275,15
2278,1
2278,6
2278,16
2279,11
2279,16
2280,6
2281,1
2281,6
2281,8
2282,5
2282,8
2283,8
2286,5
2287,11
2287,15
2287,16
2288,1
2288,11
2288,15
2288,16
2289,5
2289,6
2289,8
2290,5
2290,8
2291,8
2291,9
2291,14
2292,5
2292,14
2294,2
2294,3
2294,4
2294,5
2294,9
2295,5
2296,5
2297,2
2297,8
2297,9
2297,14
2298,16
2300,5
2301,5
2301,12
2302,5
2303,8
2303,12
2304,8
2306,5
2307,1
2307,6
2310,8
2311,15
2312,8
2313,8
2314,8
2315,5
2315,11
2315,16
2316,8
2316,9
2316,13
2316,14
2318,5
2318,8
2320,8
2320,16
2321,5
2321,8
2321,9
2322,1
2322,15
2322,17
2323,7
2324,5
2324,8
2324,14
2324,17
2325,5
2327,9
2327,11
2327,16
2328,11
2328,18
2329,6
2329,8
2330,5
2330,7
2331,5
2331,8
2331,14
2332,6
2332,8
2333,8
2334,1
2334,16
2335,5
2336,8
2337,8
2338,11
2338,13
2338,16
2339,5
2339,14
2340,14
2342,5
2342,8
2344,1
2344,2
2344,8
2344,16
2346,13
2346,15
2346,16
2347,8
2348,8
2349,5
2349,16
2350,5
2351,8
2352,5
2352,8
2353,1
2353,16
2354,3
2354,4
2354,5
2355,2
2355,3
2355,4
2355,5
2356,5
2357,8
2358,8
2358,17
2359,5
2360,8
2361,5
2362,8
2363,8
2363,11
2363,15
2364,1
2364,11
2364,15
2364,16
2365,1
2365,15
2366,1
2366,2
2366,9
2366,11
2367,2
2367,9
2367,14
2367,15
2367,16
2368,2
2368,15
2369,5
2369,8
2369,14
2370,1
2370,2
2370,8
2371,5
2371,6
2371,13
2372,5
2373,1
2373,2
2373,9
2374,5
2374,8
2375,5
2376,1
2376,2
2376,16
2377,11
2377,15
2378,5
2378,6
2379,5
2379,6
2380,5
2380,6
2381,5
2381,6
2382,5
2382,6
2383,5
2383,6
2384,2
2384,4
2384,8
2385,5
2385,14
2387,5
2387,6
2388,8
2388,14
2389,6
2389,11
2389,16
2390,5
2391,6
2391,8
2391,16
2392,4
2392,5
2392,8
2393,1
2393,8
2393,14
2393,15
2394,3
2394,12
2395,5
2395,8
2396,5
2396,8
2396,14
2398,5
2398,8
2399,2
2399,4
2399,9
2400,4
2400,8
2400,9
2401,18
2402,1
2402,2
2402,16
2403,1
2403,2
2403,8
2403,16
2404,1
2404,2
2404,16
2404,17
2405,1
2405,2
2405,5
2405,14
2406,1
2406,2
2406,5
2406,14
2407,5
2407,15
2408,5
2408,15
2409,1
2409,8
2410,1
2410,8
2411,1
2411,8
2412,1
2412,8
2413,5
2413,6
2413,13
2413,16
2414,1
2414,2
2414,4
2414,9
2414,13
2414,16
2415,8
2415,14
2416,5
2417,5
2417,8
2418,5
2419,8
2419,16
2420,8
2421,1
2421,2
2421,8
2422,1
2422,2
2422,4
2422,8
2423,5
2424,5
2424,14
2425,6
2427,1
2427,8
2427,17
2428,11
2428,15
2429,1
2429,2
2429,8
2429,9
2429,16
2430,2
2430,4
2430,8
2431,5
2431,8
2432,8
2433,8
2435,8
2436,5
2436,8
2436,17
2439,8
2442,8
2443,8
2443,14
2445,8
2446,11
2446,16
2447,5
2447,8
2448,11
2448,15
2450,2
2450,5
2450,15
2451,11
2453,8
2453,9
2454,11
2454,13
2454,15
2455,8
2455,11
2455,15
2455,16
2456,11
2456,15
2457,1
2457,5
2458,5
2458,6
2459,11
2460,11
2462,11
2463,5
2465,11
2467,6
2467,8
2467,13
2467,16
2468,1
2468,5
2468,14
2468,16
2469,5
2469,8
2470,2
2470,5
2471,1
2471,2
2471,5
2472,5
2473,5
2474,8
2475,1
2475,13
2475,16
2476,1
2476,17
2477,2
2478,5
2478,18
2481,8
2481,14
2482,5
2482,14
2483,2
2483,5
2483,16
2485,5
2485,14
2488,8
2488,11
2488,16
2490,1
2490,16
2491,5
2491,14
2492,5
2492,14
2493,8
2494,7
2495,3
2495,15
2496,5
2496,14
2497,14
2498,5
2498,15
2500,5
2501,8
2502,5
2502,6
2503,8
2504,5
2504,8
2505,8
2505,13
2505,16
2506,5
2506,8
2506,14
2511,6
2511,10
2512,8
2513,11
2514,5
2514,11
2515,11
2516,11
2517,11
2518,5
2520,8
2521,1
2521,8
2521,16
2522,8
2523,8
2523,16
2524,1
2524,2
2524,8
2524,16
2525,1
2525,11
2525,15
2526,15
2527,1
2527,15
2527,16
2527,18
2528,1
2528,2
2528,15
2529,1
2529,8
2529,15
2530,1
2530,15
2531,1
2531,15
2532,1
2532,15
2533,1
2533,15
2534,1
2535,1
2535,8
2535,16
2537,2
2538,7
2539,5
2540,1
2540,6
2540,8
2540,16
2541,8
2542,5
2542,6
2542,16
2544,8
2544,14
2546,8
2548,11
2549,1
2549,15
2550,11
2550,16
2551,8
2551,11
2551,16
2552,5
2553,11
2553,15
2553,16
2554,11
2554,15
2554,16
2555,5
2557,8
2557,16
2558,5
2558,14
2559,3
2559,4
2560,11
2560,16
2561,6
2561,16
2563,8
2565,8
2565,12
2565,14
2566,3
2566,4
2567,5
2568,1
2568,6
2570,8
2570,14
2571,1
2571,15
2571,16
2572,5
2572,14
2573,8
2573,12
2574,5
2575,8
2577,5
2577,8
2579,6
2579,13
2579,16
2580,5
2580,6
2581,5
2581,14
2582,1
2582,5
2583,5
2583,8
2585,8
2585,14
2586,5
2586,6
2586,16
2587,5
2587,6
2587,8
2589,5
2589,8
2589,14
2590,8
2593,5
2594,8
2594,14
2594,15
2594,16
2596,5
2596,8
2597,5
2597,14
2598,5
2599,5
2600,1
2600,15
2600,16
2605,6
2605,16
2606,5
2606,11
2607,8
2607,14
2609,8
2611,8
2612,8
2612,10
2613,5
2613,11
2613,15
2614,1
2614,11
2614,15
2615,2
2615,15
2616,1
2616,6
2617,1
2617,2
2617,5
2617,9
2617,11
2617,16
2618,5
2620,8
2620,14
2622,5
2622,9
2623,5
2624,8
2624,9
2625,1
2625,2
2625,6
2625,15
2625,16
2628,1
2628,2
2628,15
2629,5
2629,14
2630,8
2632,2
2632,8
2632,13
2633,11
2633,14
2634,11
2639,8
2640,1
2640,2
2640,15
2641,1
2641,15
2642,1
2642,2
2642,15
2643,1
2643,2
2643,15
2644,11
2648,8
2648,11
2648,15
2651,11
2652,11
2654,8
2654,9
2654,11
2655,11
2656,11
2656,15
2657,5
2657,11
2657,12
2657,15
2659,5
2659,7
2660,11
2660,15
2661,15
2662,1
2662,8
2662,15
2664,11
2664,15
2664,16
2665,15
2668,11
2668,15
2669,17
2670,17
2671,5
2671,14
2672,8
2672,15
2672,16
2674,8
2674,9
2676,8
2676,16
2677,7
2677,12
2681,5
2681,14
2681,15
2682,8
2683,1
2683,2
2683,5
2686,8
2686,13
2687,2
2687,3
2687,4
2687,8
2688,6
2688,8
2688,13
2688,16
2690,5
2690,14
2691,8
2692,1
2692,6
2693,7
2694,5
2695,8
2696,5
2697,5
2697,8
2697,14
2698,15
2699,5
2699,11
2700,3
2700,5
2700,12
2701,1
2701,5
2701,15
2701,18
2702,8
2706,5
2706,14
2707,16
2708,14
2709,4
2709,5
2710,8
2710,11
2710,16
2712,8
2712,13
2712,16
2713,11
2713,16
2716,1
2716,5
2716,15
2717,5
2717,9
2717,15
2718,5
2719,11
2719,16
2720,1
2720,2
2720,4
2720,5
2722,1
2722,11
2722,15
2722,16
2723,1
2723,5
2723,9
2724,5
2724,14
2725,8
2726,6
2726,10
2727,6
2727,10
2728,1
2728,8
2728,14
2728,17
2729,8
2729,14
2730,8
2730,14
2730,17
2731,6
2731,8
2732,8
2732,14
2733,2
2733,5
2733,14
2734,2
2734,8
2734,16
2735,1
2735,2
2735,5
2735,9
2735,13
2736,5
2737,1
2737,8
2737,16
2738,5
2738,8
2739,8
2740,11
2740,15
2741,1
2741,6
2741,16
2742,5
2742,8
2743,8
2744,8
2745,8
2746,5
2746,11
2746,12
2747,5
2747,11
2748,1
2748,2
2748,5
2749,8
2749,13
2750,5
2750,8
2751,5
2751,8
2752,5
2752,13
2754,11
2757,8
2759,5
2761,2
2761,3
2761,4
2761,8
2761,15
2762,8
2762,11
2762,13
2763,1
2763,13
2764,6
2764,8
2764,14
2764,16
2765,5
2765,8
2766,5
2766,8
2769,6
2769,8
2770,5
2771,8
2772,5
2774,5
2774,14
2775,8
2779,5
2782,11
2784,11
2786,5
2787,11
2788,5
2789,11
2790,11
2790,16
2791,5
2792,5
2793,5
2793,11
2793,14
2793,16
2794,2
2794,5
2794,14
2795,5
2796,5
2797,5
2797,8
2797,9
2797,14
2798,4
2798,5
2799,5
2800,2
2800,3
2800,4
2800,8
2800,9
2801,8
2801,14
2802,1
2802,8
2802,14
2802,16
2803,6
2803,8
2803,13
2803,14
2803,16
2804,4
2804,5
2805,5
2805,14
2806,5
2806,16
2807,1
2807,15
2808,1
2808,15
2810,3
2810,11
2810,13
2810,16
2812,1
2812,16
2813,7
2815,1
2815,17
2816,1
2816,17
2817,1
2818,1
2818,17
2819,8
2819,13
2819,14
2819,16
2820,8
2822,2
2822,14
2824,7
2824,8
2826,1
2826,2
2826,9
2827,11
2827,15
2827,16
2828,4
2828,5
2829,5
2835,1
2835,2
2835,5
2835,16
2836,5
2837,5
2837,14
2839,8
2840,8
2840,16
2841,11
2841,13
2841,16
2843,5
2843,14
2844,8
2844,13
2846,2
2846,4
2846,5
2846,8
2847,2
2847,8
2847,14
2848,8
2851,2
2851,15
2851,16
2852,8
2856,16
2857,2
2857,3
2857,5
2857,9
2857,12
2858,8
2858,14
2859,7
2859,12
2860,5
2861,5
2861,8
2862,8
2863,2
2863,5
2863,12
2865,5
2866,8
2867,5
2867,11
2867,16
2868,11
2870,5
2871,2
2871,8
2871,16
2872,2
2872,9
2874,5
2874,12
2874,14
2875,8
2875,13
2875,14
2876,3
2876,4
2876,9
2877,12
2878,11
2879,1
2879,2
2879,5
2880,1
2880,2
2880,5
2881,1
2881,6
2881,8
2881,16
2882,8
2883,5
2883,8
2884,5
2884,14
2885,8
2885,14
2886,4
2886,5
2887,1
2887,5
2888,5
2888,14
2889,5
2889,8
2890,1
2890,2
2890,5
2890,8
2890,17
2891,5
2892,1
2892,8
2893,1
2893,2
2893,8
2894,8
2894,14
2896,18
2897,5
2897,17
2898,11
2898,13
2899,2
2899,3
2899,4
2900,11
2900,15
2901,11
2901,15
2902,11
2902,13
2902,16
2903,11
2903,16
2905,1
2905,2
2905,8
2906,8
2906,14
2907,5
2908,8
2912,6
2912,8
2912,16
2915,5
2916,1
2916,2
2916,15
2916,16
2917,6
2917,16
2918,5
2919,8
2919,14
2919,17
2921,18
2922,6
2922,8
2922,18
2924,1
2924,5
2925,8
2926,5
2926,8
2927,8
2927,14
2928,8
2929,8
2929,14
2930,7
2931,5
2931,6
2931,8
2931,9
2932,8
2935,5
2935,14
2936,2
2936,5
2936,14
2937,5
2939,8
2939,16
2940,8
2940,10
2940,13
2940,14
2941,12
2941,14
2941,17
2942,8
2942,14
2943,8
2943,14
2944,1
2944,8
2944,17
2946,5
2946,12
2947,1
2947,2
2947,16
2948,1
2948,2
2948,16
2949,1
2949,2
2949,16
2950,2
2950,8
2950,14
2951,1
2951,18
2952,6
2952,8
2952,16
2953,4
2953,5
2956,1
2956,6
2956,16
2959,1
2959,6
2959,8
2959,16
2961,5
2961,8
2962,5
2962,14
2964,8
2965,1
2966,2
2966,8
2967,8
2967,16
2968,2
2968,5
2968,9
2968,15
2969,8
2969,14
2970,2
2970,8
2971,8
2971,9
2971,12
2972,8
2972,17
2973,5
2973,6
2973,8
2974,11
2974,16
2975,5
2975,8
2976,8
2977,5
2977,8
2978,5
2978,14
2979,8
2982,11
2982,16
2983,16
2984,7
2985,1
2985,6
2985,8
2985,15
2985,16
2986,1
2986,6
2986,15
2986,16
2987,2
2987,3
2987,4
2987,5
2987,6
2987,9
2987,13
2988,8
2989,1
2989,2
2989,16
2990,1
2990,2
2990,16
2991,1
2991,2
2991,16
2992,11
2992,16
2993,1
2993,2
2993,16
2995,11
2995,16
2996,8
2997,5
2997,8
2997,9
3000,1
3000,2
3000,3
3000,8
3000,9
3002,7
3003,5
3003,8
3003,14
3003,17
3004,5
3004,14
3005,16
3006,8
3006,16
3007,7
3008,8
3008,15
3010,8
3011,8
3013,5
3013,11
3014,5
3015,16
3016,11
3017,11
3018,5
3018,11
3018,15
3019,6
3019,8
3020,1
3020,8
3021,11
3022,5
3022,17
3024,11
3024,15
3028,5
3029,1
3029,8
3030,1
3030,2
3031,5
3032,1
3032,8
3032,15
3032,16
3033,5
3033,15
3034,2
3034,3
3034,4
3034,5
3034,12
3035,5
3035,8
3035,17
3036,2
3036,8
3037,18
3038,8
3039,5
3040,5
3041,5
3042,5
3043,5
3044,13
3044,14
3044,16
3045,5
3045,8
3046,5
3046,14
3048,5
3051,5
3051,8
3052,2
3052,5
3052,9
3053,8
3053,17
3054,2
3054,3
3054,4
3054,9
3054,15
3055,16
3056,6
3056,8
3056,16
3057,5
3060,5
3060,8
3060,12
3061,5
3061,12
3062,1
3062,8
3062,17
3063,8
3063,16
3064,8
3064,16
3066,1
3066,8
3066,17
3067,5
3067,8
3068,8
3068,13
3070,2
3070,5
3070,15
3071,5
3071,8
3072,5
3072,14
3073,8
3073,14
3074,18
3075,8
3075,11
3076,5
3077,7
3078,8
3079,5
3079,8
3079,14
3081,9
3081,11
3081,13
3081,14
3082,1
3082,2
3082,16
3083,8
3086,4
3086,5
3086,9
3086,12
3087,5
3087,9
3087,14
3088,5
3088,9
3089,8
3090,8
3091,8
3091,17
3093,8
3093,18
3094,8
3094,14
3095,8
3096,5
3097,5
3097,8
3097,14
3098,8
3099,5
3099,8
3099,14
3100,8
3101,8
3101,16
3102,6
3102,14
3102,16
3103,8
3103,14
3104,1
3104,5
3104,6
3104,16
3105,8
3105,13
3106,8
3106,14
3107,1
3107,8
3108,5
3108,8
3108,9
3108,14
3109,8
3111,8
3112,8
3113,1
3113,9
3113,11
3113,13
3113,16
3114,2
3114,3
3114,4
3114,5
3114,9
3115,8
3117,8
3117,14
3117,17
3120,5
3125,8
3127,5
3127,8
3129,5
3129,8
3130,5
3130,6
3130,8
3132,5
3132,8
3134,8
3134,17
3135,8
3138,8
3141,8
3142,7
3142,12
3143,8
3143,17
3145,8
3146,5
3147,6
3147,8
3148,8
3150,8
3150,16
3152,8
3153,1
3153,2
3153,9
3155,8
3155,14
3156,8
3156,14
3156,15
3157,4
3157,5
3157,9
3158,8
3159,3
3159,4
3159,12
3160,8
3161,8
3161,14
3162,5
3162,8
3163,5
3163,8
3163,12
3165,1
3165,8
3167,5
3167,8
3168,2
3168,8
3169,6
3169,8
3169,16
3171,8
3173,8
3174,5
3174,8
3175,2
3175,5
3175,15
3176,8
3176,13
3176,16
3177,5
3178,8
3179,8
3181,8
3182,7
3183,8
3185,8
3186,8
3189,4
3189,8
3190,2
3190,15
3190,16
3192,8
3194,8
3194,14
3196,8
3196,17
3197,1
3197,6
3197,14
3197,16
3198,6
3198,8
3200,5
3200,8
3201,8
3203,16
3204,1
3204,13
3204,16
3206,14
3208,1
3208,5
3210,5
3210,8
3210,14
3211,8
3213,3
3213,4
3214,8
3217,8
3219,13
3219,16
3221,8
3223,8
3224,8
3225,5
3225,14
3230,16
3235,5
3238,16
3240,5
3241,5
3243,5
3244,5
3244,14
3246,8
3247,5
3247,6
3248,5
3249,8
3249,16
3250,8
3251,8
3251,13
3252,8
3253,5
3254,5
3255,5
3255,8
3256,1
3256,6
3256,8
3256,16
3257,8
3257,14
3257,16
3258,5
3258,9
3259,2
3259,8
3259,14
3260,8
3261,5
3261,8
3261,14
3262,6
3262,8
3262,13
3262,16
3263,5
3263,8
3264,1
3264,5
3264,11
3265,1
3265,6
3265,8
3265,16
3266,5
3266,6
3266,8
3266,16
3267,1
3267,6
3267,16
3267,18
3268,1
3268,5
3269,8
3269,14
3269,15
3270,5
3270,8
3270,14
3271,8
3272,6
3272,8
3273,5
3273,11
3273,13
3273,16
3274,8
3274,16
3275,1
3275,6
3275,8
3275,16
3276,5
3280,11
3281,7
3283,1
3284,5
3284,13
3284,14
3285,2
3285,8
3286,5
3287,3
3287,4
3289,8
3294,11
3295,8
3296,8
3298,6
3298,8
3298,16
3299,5
3299,8
3300,11
3300,15
3300,16
3301,5
3301,6
3302,5
3303,7
3306,5
3307,5
3307,8
3307,14
3308,5
3308,8
3310,5
3310,8
3313,5
3315,12
3316,1
3316,16
3317,5
3317,8
3323,5
3323,6
3324,5
3325,5
3325,8
3326,5
3326,15
3327,7
3328,6
3328,8
3329,8
3329,14
3330,8
3330,14
3331,8
3334,6
3334,8
3334,10
3334,16
3338,7
3341,5
3342,8
3342,17
3344,11
3345,2
3345,4
3347,2
3347,8
3350,8
3353,5
3353,14
3354,15
3355,9
3355,11
3355,13
3355,16
3357,8
3357,14
3358,5
3358,8
3358,9
3358,14
3359,5
3359,8
3360,8
3360,14
3361,5
3361,8
3361,14
3362,6
3362,8
3363,5
3363,8
3364,6
3364,10
3365,8
3365,18
3368,14
3368,18
3370,8
3370,16
3372,1
3372,17
3374,8
3378,8
3379,8
3384,1
3384,6
3385,5
3386,8
3386,13
3386,16
3387,5
3387,13
3388,4
3388,5
3389,1
3389,2
3390,2
3390,6
3390,8
3390,14
3391,5
3392,5
3393,5
3393,9
3393,14
3394,5
3394,14
3395,5
3396,2
3396,4
3396,5
3396,12
3397,4
3397,5
3398,4
3398,5
3398,12
3400,2
3400,3
3400,4
3400,9
3401,2
3401,15
3402,5
3402,8
3402,14
3403,8
3403,16
3404,1
3404,8
3405,1
3405,8
3406,1
3406,2
3406,8
3406,17
3408,8
3409,8
3409,16
3410,5
3410,8
3412,2
3412,4
3412,8
3414,8
3414,14
3414,17
3415,8
3417,2
3417,5
3418,2
3418,6
3418,8
3420,8
3420,16
3421,5
3422,5
3422,14
3423,8
3424,8
3425,8
3425,12
3426,8
3426,14
3428,8
3429,3
3429,5
3430,1
3430,6
3430,8
3431,1
3431,8
3432,1
3432,8
3433,1
3433,8
3434,1
3434,8
3435,6
3435,8
3435,10
3436,8
3436,14
3438,1
3438,4
3438,5
3438,9
3438,15
3439,1
3439,4
3439,9
3440,1
3440,2
3440,4
3440,5
3440,9
3441,1
3441,8
3441,17
3442,1
3442,6
3442,8
3444,1
3445,13
3445,16
3446,5
3446,8
3447,8
3448,5
3448,8
3448,17
3449,8
3450,5
3451,8
3452,1
3452,6
3452,14
3452,16
3453,8
3453,14
3454,5
3454,14
3455,8
3455,16
3456,8
3459,8
3459,11
3461,2
3461,8
3461,16
3462,5
3462,8
3462,14
3466,5
3466,9
3467,8
3467,18
3468,8
3469,8
3470,2
3470,8
3471,2
3471,8
3471,15
3473,5
3474,15
3474,16
3475,8
3475,14
3476,11
3476,13
3477,5
3477,8
3478,8
3479,2
3479,9
3479,14
3480,8
3480,14
3481,5
3481,8
3481,14
3483,3
3483,4
3484,16
3489,2
3489,5
3489,9
3492,2
3492,5
3492,14
3494,2
3494,8
3494,18
3496,8
3497,5
3498,8
3499,8
3499,11
3499,16
3500,5
3500,8
3501,5
3501,14
3502,8
3503,8
3503,13
3503,15
3504,5
3504,8
3505,8
3505,13
3505,16
3506,5
3506,8
3507,5
3508,1
3508,2
3508,8
3508,16
3508,18
3510,8
3510,16
3511,5
3512,8
3512,14
3513,8
3513,16
3514,8
3515,5
3515,14
3516,5
3516,9
3516,14
3519,1
3519,8
3519,17
3521,5
3521,8
3524,5
3524,14
3525,5
3526,5
3526,8
3527,1
3527,15
3527,16
3528,8
3528,14
3529,6
3529,16
3531,5
3531,8
3531,14
3534,8
3535,6
3535,11
3535,13
3535,16
3536,5
3536,8
3536,14
3537,5
3537,8
3538,5
3539,7
3543,5
3543,8
3544,5
3545,8
3545,12
3546,8
3546,11
3546,16
3548,5
3548,8
3549,5
3549,12
3549,14
3550,11
3551,6
3551,8
3551,16
3552,5
3553,8
3553,16
3554,8
3554,14
3555,1
3555,16
3555,17
3556,8
3556,14
3557,13
3557,16
3559,5
3559,8
3559,14
3563,1
3563,11
3564,4
3564,5
3565,5
3565,8
3566,5
3566,8
3567,5
3567,8
3567,14
3568,5
3568,14
3569,5
3569,8
3571,5
3571,8
3572,11
3572,15
3573,11
3573,15
3574,11
3574,15
3576,1
3576,11
3576,15
3577,8
3577,14
3578,1
3578,2
3578,8
3580,8
3581,5
3584,1
3584,8
3584,14
3584,16
3586,8
3586,14
3587,11
3590,5
3590,8
3591,5
3591,8
3592,3
3592,15
3593,1
3593,15
3594,8
3594,12
3596,5
3597,5
3598,6
3598,8
3598,14
3598,16
3599,5
3599,12
3604,12
3606,5
3606,12
3606,14
3608,2
3608,5
3609,7
3614,5
3614,14
3615,2
3615,3
3615,4
3616,5
3616,14
3617,5
3618,5
3618,6
3619,5
3622,5
3623,1
3623,2
3623,16
3624,1
3624,2
3624,5
3624,18
3625,7
3626,5
3627,11
3627,16
3628,1
3628,8
3628,14
3628,17
3629,2
3629,5
3629,14
3632,5
3632,6
3633,1
3633,2
3633,14
3633,16
3634,16
3635,1
3635,2
3635,16
3637,8
3638,1
3638,2
3638,15
3638,16
3639,1
3639,2
3639,16
3640,5
3640,8
3641,8
3643,1
3643,8
3643,17
3646,5
3648,11
3648,15
3649,8
3652,11
3653,7
3654,1
3654,2
3654,8
